Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
1,     138,          25145.0,      182.210,        1.01799             
2,     44,           7840.0,       178.182,        1.83885             
3,     1,            70.0,         70.000,         2.32348             
4,     1,            265.0,        265.000,        2.75977             
5,     32,           67980.0,      2124.375,       3.57563             
6,     27,           92940.0,      3442.222,       4.08707             
7,     23,           116840.0,     5080.000,       4.32512             
8,     34,           129330.0,     3803.824,       4.49731             
9,     40,           93515.0,      2337.875,       5.24462             
10,    55,           109075.0,     1983.182,       5.39909             
11,    41,           116600.0,     2843.902,       5.58457             
12,    45,           105075.0,     2335.000,       5.84822             
13,    28,           94195.0,      3364.107,       5.8477              
14,    36,           156135.0,     4337.083,       5.94081             
15,    50,           91640.0,      1832.800,       6.20305             
16,    38,           82615.0,      2174.079,       5.99692             
17,    34,           113660.0,     3342.941,       5.84721             
18,    40,           88185.0,      2204.625,       5.99614             
19,    31,           160605.0,     5180.806,       5.98247             
20,    4,            9750.0,       2437.500,       6.21226             
21,    2,            1700.0,       850.000,        6.47398             
22,    1,            150.0,        150.000,        6.64325             
23,    74,           88430.0,      1195.000,       6.63369             
24,    64,           103880.0,     1623.125,       6.75855             
25,    32,           117595.0,     3674.844,       6.86544             
26,    40,           146225.0,     3655.625,       7.06164             
27,    42,           116395.0,     2771.310,       7.06739             
28,    13,           21435.0,      1648.846,       7.07333             
29,    52,           117225.0,     2254.327,       7.04291             
30,    65,           115080.0,     1770.462,       7.0944              
31,    64,           95195.0,      1487.422,       7.27309             
32,    28,           82455.0,      2944.821,       7.30227             
33,    51,           89930.0,      1763.333,       7.46826             
34,    2,            7720.0,       3860.000,       7.31004             
35,    34,           153435.0,     4512.794,       7.32474             
36,    1,            70.0,         70.000,         7.20745             
37,    48,           130855.0,     2726.146,       7.5648              
38,    8,            30635.0,      3829.375,       7.57626             
39,    32,           64180.0,      2005.625,       7.61198             
40,    68,           81675.0,      1201.103,       7.37085             
41,    95,           92100.0,      969.474,        7.20513             
42,    38,           129005.0,     3394.868,       7.02452             
43,    36,           157755.0,     4382.083,       7.0418              
44,    7,            13660.0,      1951.429,       6.93086             
45,    75,           86160.0,      1148.800,       7.01551             
46,    42,           50180.0,      1194.762,       6.84064             
47,    70,           95710.0,      1367.286,       6.67191             
48,    46,           124405.0,     2704.457,       6.67168             
49,    68,           109180.0,     1605.588,       6.97008             
50,    51,           121735.0,     2386.961,       6.98732             
51,    3,            5830.0,       1943.333,       6.96396             
52,    1,            150.0,        150.000,        7.08966             
53,    79,           82280.0,      1041.519,       7.09805             
54,    73,           109210.0,     1496.027,       7.29096             
55,    3,            4720.0,       1573.333,       7.2647              
56,    41,           128990.0,     3146.098,       6.97677             
57,    11,           38130.0,      3466.364,       6.83943             
58,    17,           54535.0,      3207.941,       6.70526             
