Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
1,     214,          42450.0,      198.364,        1.36875             
2,     287,          12855.0,      44.791,         2.03365             
3,     228,          34610.0,      151.798,        2.45886             
4,     278,          41000.0,      147.482,        2.91707             
5,     238,          47765.0,      200.693,        3.87626             
6,     192,          38035.0,      198.099,        4.42471             
7,     205,          29260.0,      142.732,        4.09853             
8,     239,          40745.0,      170.481,        4.16296             
9,     184,          58670.0,      318.859,        4.71991             
10,    185,          57075.0,      308.514,        5.13529             
11,    167,          62640.0,      375.090,        5.03568             
12,    191,          60605.0,      317.304,        5.44293             
13,    126,          55180.0,      437.937,        5.62539             
14,    158,          70225.0,      444.462,        6.31153             
15,    178,          47505.0,      266.882,        5.77213             
16,    144,          49600.0,      344.444,        5.7693              
17,    136,          36780.0,      270.441,        5.52218             
18,    131,          71080.0,      542.595,        5.59993             
19,    146,          47045.0,      322.226,        5.85198             
20,    137,          61825.0,      451.277,        6.05336             
21,    136,          62530.0,      459.779,        5.88831             
22,    136,          67125.0,      493.566,        6.02827             
23,    134,          67955.0,      507.127,        6.30482             
24,    166,          16205.0,      97.620,         6.56402             
25,    120,          68880.0,      574.000,        6.4829              
26,    133,          74225.0,      558.083,        6.36021             
27,    121,          60080.0,      496.529,        5.98278             
28,    132,          67325.0,      510.038,        6.15333             
29,    126,          62715.0,      497.738,        6.26519             
30,    145,          49625.0,      342.241,        6.1442              
31,    128,          72675.0,      567.773,        6.1502              
32,    138,          71075.0,      515.036,        6.46093             
33,    135,          72525.0,      537.222,        6.04019             
34,    130,          76240.0,      586.462,        5.72097             
35,    147,          65650.0,      446.599,        5.48214             
36,    145,          66850.0,      461.034,        5.59991             
37,    139,          82205.0,      591.403,        5.84919             
38,    164,          41200.0,      251.220,        5.81685             
39,    125,          79490.0,      635.920,        6.12179             
40,    138,          75620.0,      547.971,        5.99141             
41,    127,          59310.0,      467.008,        6.4451              
42,    128,          67030.0,      523.672,        6.61492             
43,    134,          71375.0,      532.649,        6.38246             
44,    139,          73360.0,      527.770,        6.34743             
45,    153,          61295.0,      400.621,        6.38774             
46,    136,          52970.0,      389.485,        6.23997             
47,    145,          45505.0,      313.828,        6.25553             
48,    141,          71170.0,      504.752,        6.5649              
49,    137,          62440.0,      455.766,        6.46579             
50,    140,          68180.0,      487.000,        6.58798             
