Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
1,     172,          25410.0,      147.733,        1.10315             
2,     207,          48430.0,      233.961,        2.04793             
3,     204,          37885.0,      185.711,        2.9559              
4,     190,          50610.0,      266.368,        3.93912             
5,     232,          44455.0,      191.616,        4.36484             
6,     196,          53540.0,      273.163,        5.03519             
7,     247,          12995.0,      52.611,         5.31002             
8,     211,          42710.0,      202.417,        5.34681             
9,     198,          30890.0,      156.010,        5.29798             
10,    247,          42805.0,      173.300,        5.99431             
11,    197,          65355.0,      331.751,        6.00369             
12,    196,          56240.0,      286.939,        6.0565              
13,    240,          25040.0,      104.333,        6.36067             
14,    175,          47015.0,      268.657,        6.54148             
15,    140,          61250.0,      437.500,        6.71314             
16,    141,          64865.0,      460.035,        7.19011             
17,    164,          70605.0,      430.518,        7.54198             
18,    147,          49690.0,      338.027,        7.37892             
19,    136,          46270.0,      340.221,        7.11386             
20,    129,          52595.0,      407.713,        7.35556             
21,    137,          47330.0,      345.474,        7.56703             
22,    142,          72160.0,      508.169,        7.40754             
23,    150,          70585.0,      470.567,        7.83065             
24,    141,          69475.0,      492.730,        8.23488             
25,    129,          56785.0,      440.194,        8.31047             
26,    145,          72140.0,      497.517,        8.51129             
27,    152,          63690.0,      419.013,        8.43938             
28,    163,          58120.0,      356.564,        8.42153             
29,    133,          60960.0,      458.346,        8.71725             
30,    143,          77140.0,      539.441,        8.25085             
31,    133,          74920.0,      563.308,        7.97304             
32,    142,          71250.0,      501.761,        7.77113             
33,    131,          74880.0,      571.603,        7.52059             
34,    120,          61445.0,      512.042,        7.55664             
35,    129,          67750.0,      525.194,        7.75311             
36,    133,          76405.0,      574.474,        7.29884             
37,    134,          80720.0,      602.388,        7.19339             
38,    135,          72305.0,      535.593,        7.61723             
39,    159,          46395.0,      291.792,        7.63257             
40,    167,          70405.0,      421.587,        7.49294             
41,    129,          75445.0,      584.845,        7.4441              
42,    131,          72625.0,      554.389,        7.48391             
43,    132,          77850.0,      589.773,        7.47345             
44,    133,          73985.0,      556.278,        7.48304             
45,    153,          59225.0,      387.092,        7.31771             
46,    122,          79175.0,      648.975,        7.29253             
47,    125,          73715.0,      589.720,        7.48377             
48,    118,          67020.0,      567.966,        8.04202             
49,    124,          64195.0,      517.702,        7.99554             
50,    137,          62825.0,      458.577,        7.87985             
51,    122,          74475.0,      610.451,        8.11216             
52,    137,          72625.0,      530.109,        7.71509             
53,    119,          73490.0,      617.563,        7.70636             
54,    174,          46330.0,      266.264,        7.8822              
55,    141,          78735.0,      558.404,        7.77324             
56,    137,          78345.0,      571.861,        7.67277             
57,    119,          50800.0,      426.891,        7.57798             
58,    125,          59405.0,      475.240,        7.48136             
59,    128,          77060.0,      602.031,        7.24127             
60,    109,          67965.0,      623.532,        7.67519             
61,    134,          79180.0,      590.896,        7.47261             
62,    141,          78935.0,      559.823,        7.36099             
63,    129,          80240.0,      622.016,        7.27368             
64,    143,          74935.0,      524.021,        7.39948             
65,    119,          60340.0,      507.059,        7.29093             
66,    122,          73405.0,      601.680,        7.1767              
67,    121,          68305.0,      564.504,        7.00427             
68,    122,          70690.0,      579.426,        7.31579             
69,    135,          26935.0,      199.519,        7.23352             
70,    134,          79610.0,      594.104,        7.54414             
71,    128,          63040.0,      492.500,        7.25214             
72,    119,          61585.0,      517.521,        7.1793              
73,    143,          52585.0,      367.727,        7.2654              
74,    127,          79230.0,      623.858,        7.32823             
75,    122,          80990.0,      663.852,        7.36624             
76,    128,          75030.0,      586.172,        7.39339             
77,    117,          77510.0,      662.479,        7.527               
78,    184,          61755.0,      335.625,        7.37785             
79,    127,          73485.0,      578.622,        7.52079             
80,    147,          80820.0,      549.796,        7.5068              
81,    139,          81860.0,      588.921,        7.21096             
82,    128,          77500.0,      605.469,        7.29671             
83,    134,          84940.0,      633.881,        7.41139             
84,    169,          68575.0,      405.769,        7.0879              
85,    145,          78035.0,      538.172,        6.88439             
86,    141,          73085.0,      518.333,        6.66713             
87,    135,          76430.0,      566.148,        6.67633             
88,    128,          74085.0,      578.789,        6.92629             
89,    123,          76905.0,      625.244,        6.81156             
90,    130,          74630.0,      574.077,        7.01932             
91,    151,          78255.0,      518.245,        7.22134             
92,    140,          48865.0,      349.036,        6.98534             
93,    133,          82200.0,      618.045,        7.45277             
94,    133,          49695.0,      373.647,        7.4975              
