Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
1,     48,           6840.0,       142.500,        1.00815             
2,     19,           2040.0,       107.368,        1.58454             
3,     93,           27280.0,      293.333,        2.13291             
4,     22,           87875.0,      3994.318,       2.83377             
5,     28,           80380.0,      2870.714,       3.65681             
6,     25,           171920.0,     6876.800,       4.16781             
7,     32,           173110.0,     5409.688,       4.72123             
8,     35,           131035.0,     3743.857,       5.02764             
9,     15,           32635.0,      2175.667,       5.2257              
10,    36,           161060.0,     4473.889,       5.47935             
11,    37,           155395.0,     4199.865,       5.72425             
12,    30,           51850.0,      1728.333,       6.09823             
13,    31,           29035.0,      936.613,        6.0912              
14,    1,            2400.0,       2400.000,       6.35238             
15,    9,            10840.0,      1204.444,       6.21407             
Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
16,    32,           136670.0,     4270.938,       5.61722             
17,    3,            2850.0,       950.000,        5.80736             
18,    50,           102755.0,     2055.100,       5.95354             
19,    42,           64300.0,      1530.952,       6.14723             
20,    28,           62315.0,      2225.536,       6.58                
21,    50,           123925.0,     2478.500,       6.59726             
22,    40,           97515.0,      2437.875,       6.47349             
23,    49,           144270.0,     2944.286,       6.68646             
24,    1,            70.0,         70.000,         6.56905             
25,    52,           36640.0,      704.615,        6.42967             
26,    44,           49825.0,      1132.386,       6.6116              
27,    45,           147085.0,     3268.556,       6.53924             
28,    34,           142405.0,     4188.382,       6.706               
29,    40,           81485.0,      2037.125,       6.77967             
30,    49,           111275.0,     2270.918,       6.99298             
31,    1,            1980.0,       1980.000,       6.75558             
32,    52,           128200.0,     2465.385,       6.93807             
33,    41,           144615.0,     3527.195,       7.20306             
34,    1,            70.0,         70.000,         7.62377             
35,    63,           112360.0,     1783.492,       7.57897             
36,    1,            70.0,         70.000,         7.48354             
37,    36,           186380.0,     5177.222,       7.28372             
38,    64,           119945.0,     1874.141,       7.17081             
39,    1,            70.0,         70.000,         7.1454              
40,    44,           47800.0,      1086.364,       7.09804             
41,    6,            11860.0,      1976.667,       7.43401             
42,    44,           165895.0,     3770.341,       7.10678             
43,    1,            265.0,        265.000,        7.24342             
44,    31,           133705.0,     4313.065,       7.18905             
45,    10,           15595.0,      1559.500,       7.15985             
46,    52,           113160.0,     2176.154,       7.10524             
47,    47,           149125.0,     3172.872,       7.07555             
48,    50,           157330.0,     3146.600,       6.93066             
49,    43,           148895.0,     3462.674,       7.07455             
50,    1,            1820.0,       1820.000,       7.20923             
51,    50,           150995.0,     3019.900,       7.2374              
52,    4,            4840.0,       1210.000,       7.31992             
53,    1,            2730.0,       2730.000,       7.36007             
54,    48,           110525.0,     2302.604,       7.17968             
55,    2,            4425.0,       2212.500,       7.2531              
56,    45,           99230.0,      2205.111,       7.30971             
57,    32,           96105.0,      3003.281,       7.21454             
58,    36,           131330.0,     3648.056,       7.19408             
