Epoch, Num Episodes, Total Reward, Average Reward, Mean best Q Value   
1,     230,          2025.0,       8.804,          0.819433            
2,     474,          35750.0,      75.422,         1.07993             
3,     225,          1725.0,       7.667,          1.30003             
4,     130,          16625.0,      127.885,        1.75365             
5,     89,           12800.0,      143.820,        2.51364             
6,     49,           11825.0,      241.327,        2.8864              
7,     63,           6000.0,       95.238,         3.08274             
8,     41,           12450.0,      303.659,        2.97228             
9,     34,           12700.0,      373.529,        2.63492             
10,    27,           11800.0,      437.037,        2.29143             
11,    49,           12475.0,      254.592,        1.87893             
12,    30,           11850.0,      395.000,        1.60386             
13,    39,           11900.0,      305.128,        1.35731             
14,    58,           11875.0,      204.741,        1.17198             
15,    50,           13075.0,      261.500,        1.04056             
16,    33,           14600.0,      442.424,        0.943685            
17,    44,           18300.0,      415.909,        0.926969            
18,    29,           14600.0,      503.448,        0.841404            
19,    30,           13525.0,      450.833,        0.756861            
20,    30,           17875.0,      595.833,        0.730511            
21,    53,           11875.0,      224.057,        0.658188            
22,    69,           18450.0,      267.391,        0.620742            
23,    44,           18500.0,      420.455,        0.629094            
24,    31,           15800.0,      509.677,        0.567275            
25,    28,           11900.0,      425.000,        0.549106            
26,    29,           13375.0,      461.207,        0.509489            
27,    35,           15950.0,      455.714,        0.510004            
28,    31,           13950.0,      450.000,        0.488421            
29,    28,           13500.0,      482.143,        0.470591            
30,    29,           12450.0,      429.310,        0.453158            
31,    43,           14500.0,      337.209,        0.459454            
32,    28,           11775.0,      420.536,        0.43971             
33,    33,           16075.0,      487.121,        0.432202            
34,    43,           16450.0,      382.558,        0.430382            
35,    30,           11675.0,      389.167,        0.419566            
36,    32,           16275.0,      508.594,        0.430061            
37,    29,           15200.0,      524.138,        0.41025             
38,    31,           12800.0,      412.903,        0.410275            
39,    25,           7850.0,       314.000,        0.433601            
40,    34,           11875.0,      349.265,        0.432481            
41,    32,           13500.0,      421.875,        0.430164            
42,    31,           24175.0,      779.839,        0.446897            
43,    31,           13275.0,      428.226,        0.449924            
44,    30,           12675.0,      422.500,        0.447853            
45,    27,           11800.0,      437.037,        0.453851            
46,    30,           11875.0,      395.833,        0.456989            
47,    29,           13200.0,      455.172,        0.472497            
48,    28,           11875.0,      424.107,        0.47308             
49,    26,           13125.0,      504.808,        0.462351            
50,    29,           11950.0,      412.069,        0.481054            
51,    32,           12625.0,      394.531,        0.526311            
52,    34,           24800.0,      729.412,        0.518968            
53,    28,           11700.0,      417.857,        0.541832            
54,    30,           22925.0,      764.167,        0.545836            
55,    26,           31950.0,      1228.846,       0.554445            
56,    30,           13075.0,      435.833,        0.560696            
57,    26,           11925.0,      458.654,        0.56307             
58,    31,           14925.0,      481.452,        0.547332            
59,    32,           12650.0,      395.312,        0.552148            
60,    25,           11375.0,      455.000,        0.565683            
